tag,place,user
"""been""","Zermatt, Switzerland",NancyinLA
"""been""","Pasadena, CA, USA",NancyinLA
"""been""","Chicago, IL, USA",NancyinLA
"""been""","Prague, Czech Republic",NancyinLA
"""been""","Buenos Aires, Argentina",NancyinLA
"""been""","Victoria, British Columbia, Canada",NancyinLA
"""been""","Las Vegas, NV, USA",NancyinLA
"""been""","Montevideo, Uruguay",NancyinLA
