50,Convenient,"I belong to a bookclub, so I visit often. But I have been borrowing books from here since a little kid. Always have the books I need and staff is awesome!",Renee
50,Many services and activities for the community,"Being the main library in Burbank it provides services such as audiovisual, online access, meeting rooms as well as a large collection of books and research material.In an attractive building it has a fine open space that caters for all who wish to partake.",permia
