50,From George Vreeland Hill,Beverly Gardens Park has a lot of artwork and historic treasures.The Drummer is a wonderful piece of art that is next to the famous Beverly Hills Sign.George Vreeland Hill,George Vreeland Hill
40,A drumming kangaroo,Makes a nice change from boxing but they’ve still got it wrong - the hands are small and feeble and they do the damage with their legs. Get this bad boy sitting in front of a bass drum.,mrdom
40,Got my attention,This statue got my attention. I like it. I'm inspired to learn more about it. Stop here and get a pic.,Scott
