50,Beautiful,Tranquil space even with lots of others around. All the expected elements for a Japanese garden and lots of bonsai.Not sure why there is a spearate entry for this as can only visit as part of the huntington botanic garden,Gardengel-IoW
50,Beautiful Garden,"The plants, trails , and ponds were great and well cared for. We were surprised to witness a young man asked for his girlfriend's hand in marriage. Pretty awesome, everyone just clapped and clapped. She accepted!!!!",Gerald M
