https://www.tripadvisor.com/Attraction_Review-g32059-d7143002-Reviews-Los_Angeles_County_Fire_Museum-Bellflower_California.html,45,"[('33.88596', '-118.12445')]",http://www.lacountyfiremuseum.com/default.html,Specialty Museums,Los Angeles County Fire Museum,20,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d1/b0/ae/crown-engine-51.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32059-d7143002-Reviews-Los_Angeles_County_Fire_Museum-Bellflower_California.html,45,"[('33.88596', '-118.12445')]",http://www.lacountyfiremuseum.com/default.html,Specialty Museums,Los Angeles County Fire Museum,20,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d1/b0/ae/crown-engine-51.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32059-d7143002-Reviews-Los_Angeles_County_Fire_Museum-Bellflower_California.html,45,"[('33.88596', '-118.12445')]",http://www.lacountyfiremuseum.com/default.html,Specialty Museums,Los Angeles County Fire Museum,20,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d1/b0/ae/crown-engine-51.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
