tag,place,user
"""been""","Bangor, ME, USA",troyh480
"""been""","Los Angeles, CA, USA",troyh480
"""been""","Burbank, CA, USA",troyh480
"""been""","Abbot Village, ME, USA",troyh480
"""been""","Schroon Lake, NY, USA",troyh480
"""been""","Caribou, ME, USA",troyh480
"""been""","Orlando, FL, USA",troyh480
"""been""","Washburn, ME, USA",troyh480
"""been""","Thomaston, ME, USA",troyh480
"""been""","San Juan, Puerto Rico",troyh480
