https://www.tripadvisor.com/Attraction_Review-g32648-d2202608-Reviews-Catalina_Express-Long_Beach_California.html,45,"[('33.76372', '-118.19843')]",http://www.catalinaexpress.com/,Ferries,Catalina Express,"1,112","background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/f3/04/ef/catalina-express.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g102873-d1547894-Reviews-Catalina_Express-Catalina_Island_California.html,45,"[('33.76362', '-118.19926')]",http://www.catalinaexpress.com/,Ferries,Catalina Express,419,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/6e/f4/79/img-20180831-wa0012-largejpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
