50,Exemplifies Venice art and artists,"A figure looks out at us in a defiant rock-star stance. In bright vibrant colours, it caught our attention as we passed by.Created by muralist Rip Cronk in 1991, its timing possibly coincided with the release of the film The Doors by Oliver Stone.An extensive revamp of the art work was undertaken by Mr. Cronk in 2012.",https://www.tripadvisor.com/Profile/permia
30,Jimbo on a building,It’s pretty striking but also pretty ridiculous. Late afternoon light makes it look redder. At least I got see people getting crazy on scooters in front of it.,https://www.tripadvisor.com/Profile/mrdom
