https://www.tripadvisor.com/Attraction_Review-g33052-d283261-Reviews-Craig_Krull_Gallery-Santa_Monica_California.html,45,"[('34.02712', '-118.46841')]",http://www.craigkrullgallery.com/,Art Galleries,Craig Krull Gallery,4,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e0/8d/83/krull-gallery-6.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d283261-Reviews-Craig_Krull_Gallery-Santa_Monica_California.html,45,"[('34.02712', '-118.46841')]",http://www.craigkrullgallery.com/,Art Galleries,Craig Krull Gallery,4,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e0/8d/83/krull-gallery-6.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
