30,Local handmade items but need longer store hours,"I really wanted to visit this shop, but the hours are rather limited. I finally was able to make it in before I left town. I enjoyed the locally made items, though the shop was also a bit small, so not sure it was worth all the effort I had made to try to coordinate getting in when it was open.",cchip55
40,Don't miss contemporary art!,The newest and latest art by So CAL artists. Changing exhibitions always introduce new talent. Latest works open in February by five artists riffing off tattoos.,ARTsue68Bks
