https://www.tripadvisor.com/Attraction_Review-g33052-d117412-Reviews-Santa_Monica_State_Beach-Santa_Monica_California.html,45,"[('34.0114', '-118.49491')]",http://www.smgov.net/portals/beach,State Parks,Santa Monica State Beach,"6,697","background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/17/a1/bf/santa-monica-beach.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d117412-Reviews-Santa_Monica_State_Beach-Santa_Monica_California.html,45,"[('34.0114', '-118.49491')]",http://www.smgov.net/portals/beach,State Parks,Santa Monica State Beach,"6,697","background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/17/a1/bf/santa-monica-beach.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
