50,Important Local Museum,One of the best local museums. Different exhibits showcase an era in Long Beach's history. A must see museum for locals and out of town guests.,Erlinda C
50,Great Historical Museum with amazing archives to thrill researchers,"The Historical Society of Long Beach is the home to the history of this old and colored city. Besides the varied exhibitions they put on during the course of the year, they host a great cemetery tour each year, bringing residents to life, and are home to an extensive archive. If you have some time, whether traveling through or living in the area, take some time and drop by.",Alexander_Designs
50,Need to know something about Long Beach?,"If you're looking for info about Long Beach, this Non-Profit is the place to come. Their preservation efforts and archives are wonderful for looking up local history and information, and they have great displays pertaining to local history.",Chris D
