https://www.tripadvisor.com/Attraction_Review-g33052-d6108825-Reviews-Metro_Calvary_Chapel-Santa_Monica_California.html,50,"[('34.01928', '-118.49428')]",http://www.metrochurch.org/,Points of Interest & Landmarks,Metro Calvary Chapel,1 Review,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
https://www.tripadvisor.com/Attraction_Review-g33052-d6108825-Reviews-Metro_Calvary_Chapel-Santa_Monica_California.html,50,"[('34.01928', '-118.49428')]",http://www.metrochurch.org/,Points of Interest & Landmarks,Metro Calvary Chapel,1 Review,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
