https://www.tripadvisor.com/Attraction_Review-g33052-d11893954-Reviews-Leslie_Sacks_Gallery-Santa_Monica_California.html,40,"[('34.02711', '-118.4684')]",http://www.lesliesacks.com/,Art Galleries,Leslie Sacks Gallery,1 Review,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c4/41/b9/los-angeles-based-artist.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d11893954-Reviews-Leslie_Sacks_Gallery-Santa_Monica_California.html,40,"[('34.02711', '-118.4684')]",http://www.lesliesacks.com/,Art Galleries,Leslie Sacks Gallery,1 Review,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c4/41/b9/los-angeles-based-artist.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
