https://www.tripadvisor.com/Attraction_Review-g33052-d103426-Reviews-Montana_Avenue-Santa_Monica_California.html,45,"[('34.01698', '-118.50102')]",http://www.montanaave.com/,Points of Interest & Landmarks,Montana Avenue,321,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b7/0e/c6/usually-great-weather.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d103426-Reviews-Montana_Avenue-Santa_Monica_California.html,45,"[('34.01698', '-118.50102')]",http://www.montanaave.com/,Points of Interest & Landmarks,Montana Avenue,321,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b7/0e/c6/usually-great-weather.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
