https://www.tripadvisor.com/Attraction_Review-g32648-d8608633-Reviews-The_Garage_Theatre-Long_Beach_California.html,50,"[('33.77538', '-118.18965')]",http://thegaragetheatre.org/,Theaters,The Garage Theatre,2,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
https://www.tripadvisor.com/Attraction_Review-g32648-d8608633-Reviews-The_Garage_Theatre-Long_Beach_California.html,50,"[('33.77538', '-118.18965')]",http://thegaragetheatre.org/,Theaters,The Garage Theatre,2,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
