40,Great Place to get a Cocktail,"Parking is not the best, but the Bar tenders inside are good, and the Atmosphere is good, they carry all the sports games., even Dodgers",W4310KPandrewg
50,after 50th ECD reunion catch up lol,it was nice then and it still is!! found memories with wonderful family friends!! live band good music!!,cherylmN405EM
