https://www.tripadvisor.com/Attraction_Review-g32954-d2500059-Reviews-Redondo_Beach_Whale_Watch-Redondo_Beach_California.html,45,"[('33.84152', '-118.390884')]",http://www.rbsfww.com/,Dolphin & Whale Watching,Redondo Beach Whale Watch,64,
https://www.tripadvisor.com/Attraction_Review-g32954-d2500059-Reviews-Redondo_Beach_Whale_Watch-Redondo_Beach_California.html,45,"[('33.84152', '-118.390884')]",http://www.rbsfww.com/,Dolphin & Whale Watching,Redondo Beach Whale Watch,64,
https://www.tripadvisor.com/Attraction_Review-g32954-d2500059-Reviews-Redondo_Beach_Whale_Watch-Redondo_Beach_California.html,45,"[('33.84152', '-118.390884')]",http://www.rbsfww.com/,Dolphin & Whale Watching,Redondo Beach Whale Watch,64,
