https://www.tripadvisor.com/Attraction_Review-g32954-d5842934-Reviews-Naja_s_Place-Redondo_Beach_California.html,40,"[('33.83867', '-118.39044')]",http://www.najasplace.com/Najas_Beta/Home.html,Bars & Clubs,Naja's Place,8,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/dc/b2/7d/naja-s-place.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32954-d5842934-Reviews-Naja_s_Place-Redondo_Beach_California.html,40,"[('33.83867', '-118.39044')]",http://www.najasplace.com/Najas_Beta/Home.html,Bars & Clubs,Naja's Place,8,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/dc/b2/7d/naja-s-place.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32954-d5842934-Reviews-Naja_s_Place-Redondo_Beach_California.html,40,"[('33.83867', '-118.39044')]",http://www.najasplace.com/Najas_Beta/Home.html,Bars & Clubs,Naja's Place,8,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/dc/b2/7d/naja-s-place.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
