50,Awesome team building!,"If you are looking for a great place to take your staff for some great team-building, this is the place! Great staff and well thought out puzzles. Highly recommended!",Eric S
50,"Great experience, unique and a ton of fun!","This place is so much fun! Two themed rooms with either an apocalypse theme or a Sherlock Holmes theme. You have one hour to escape and we needed every last minute! The clues were great, the props were even better and our group had a blast. I can't recommend this enough!",Elaine K
