https://www.tripadvisor.com/Attraction_Review-g32341-d10823115-Reviews-The_Point-El_Segundo_California.html,45,"[('33.90314', '-118.39542')]",http://thepointsb.com/,Shopping Malls,The Point,38,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/2a/0f/0d/photo0jpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32341-d10823115-Reviews-The_Point-El_Segundo_California.html,45,"[('33.90314', '-118.39542')]",http://thepointsb.com/,Shopping Malls,The Point,38,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/2a/0f/0d/photo0jpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
