50,Wonderful for children,"Visited this library with our 2.5-year old granddaughter on several occasions throughout the year. Wonderful library, play space inside and outside of the library. Very helpful staff. Low-key, friendly atmosphere, plenty of space for reading and playing.",MimicaLA
40,Good library with nice selection,Big branch library with park nearby with jungle gym for little kids. Library has an excellent Children's Library within the main library.,Jerry Crawford
