50,Quite an experience!,,,https://www.tripadvisor.com/Profile/LizzyMarie23
10,Drive in,,,https://www.tripadvisor.com/Profile/wendycvelez
30,Fun with kids,,,https://www.tripadvisor.com/Profile/OrangeCountyJay
30,"Not the Best, Not the Worst...",,,https://www.tripadvisor.com/Profile/Netwalker2k15
10,Dangerous and not fun,,,https://www.tripadvisor.com/Profile/lxjuarez
50,Great time on vacation,,,https://www.tripadvisor.com/Profile/Lovecruising04
40,An open drive in!,,,https://www.tripadvisor.com/Profile/irishsiren32
50,excellent fun,,,https://www.tripadvisor.com/Profile/833justinc
50,Cheap!,,,https://www.tripadvisor.com/Profile/cloudb310
40,Great movie experience with occasional train interruptions,,,https://www.tripadvisor.com/Profile/Q877POamandah
10,By far the worst of the main three Drive- theaters in So Cal,,,https://www.tripadvisor.com/Profile/michaelsK1099DH
40,Good Old Summer Time Fun,,,https://www.tripadvisor.com/Profile/645AlanD
40,"Simple, Cheap and do your own things",,,https://www.tripadvisor.com/Profile/jdreynoldsjr
40,"Fun blast to the past, bring food and kiddos in PJs",,,https://www.tripadvisor.com/Profile/akfs
