https://www.tripadvisor.com/Attraction_Review-g32648-d17721502-Reviews-El_Dorado_Park_West-Long_Beach_California.html,45,"[('33.80444', '-118.09687')]",,Parks,El Dorado Park West,3,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
https://www.tripadvisor.com/Attraction_Review-g32648-d17721502-Reviews-El_Dorado_Park_West-Long_Beach_California.html,45,"[('33.80444', '-118.09687')]",,Parks,El Dorado Park West,3,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
