https://www.tripadvisor.com/Attraction_Review-g32954-d7702596-Reviews-Hopkins_Wilderness_Park-Redondo_Beach_California.html,40,"[('33.82873', '-118.37395')]",http://www.redondo.org/depts/public_works/parks/hopkins.asp,Nature & Wildlife Areas,Hopkins Wilderness Park,21,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/74/67/cf/hopkins-wilderness-park.jpg?w=800&h=-1&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32954-d7702596-Reviews-Hopkins_Wilderness_Park-Redondo_Beach_California.html,40,"[('33.82873', '-118.37395')]",http://www.redondo.org/depts/public_works/parks/hopkins.asp,Nature & Wildlife Areas,Hopkins Wilderness Park,21,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/74/67/cf/hopkins-wilderness-park.jpg?w=800&h=-1&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32954-d7702596-Reviews-Hopkins_Wilderness_Park-Redondo_Beach_California.html,40,"[('33.82873', '-118.37395')]",http://www.redondo.org/depts/public_works/parks/hopkins.asp,Nature & Wildlife Areas,Hopkins Wilderness Park,21,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/74/67/cf/hopkins-wilderness-park.jpg?w=800&h=-1&s=1""); background-size: cover; height: 100%; width: 100%;"
