tag,place,user
"""been""","Dubai, United Arab Emirates",924obaida
"""been""","Houston, TX, USA",924obaida
"""been""","Oslo, Norway",924obaida
"""been""","Jeju, South Korea",924obaida
"""been""","Los Angeles, CA, USA",924obaida
"""been""","Abu Dhabi, United Arab Emirates",924obaida
"""been""","Busan, South Korea",924obaida
"""been""","Seoul, South Korea",924obaida
"""been""","Moscow, Russia",924obaida
"""been""","Al-Rayyan, Qatar",924obaida
