https://www.tripadvisor.com/Attraction_Review-g32954-d10473520-Reviews-Dominguez_Park-Redondo_Beach_California.html,45,"[('33.8566', '-118.37842')]",http://www.redondo.org/depts/public_works/parks/dominguez.asp,Parks,Dominguez Park,4,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
https://www.tripadvisor.com/Attraction_Review-g32954-d10473520-Reviews-Dominguez_Park-Redondo_Beach_California.html,45,"[('33.8566', '-118.37842')]",http://www.redondo.org/depts/public_works/parks/dominguez.asp,Parks,Dominguez Park,4,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
https://www.tripadvisor.com/Attraction_Review-g32954-d10473520-Reviews-Dominguez_Park-Redondo_Beach_California.html,45,"[('33.8566', '-118.37842')]",http://www.redondo.org/depts/public_works/parks/dominguez.asp,Parks,Dominguez Park,4,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
