10,This museum is now closed.,"Part of the collection has been transferred to one of the CSU campuses. This county building will be repurposed, per the County Supervisor for this district.",https://www.tripadvisor.com/Profile/113crystala
40,Fantastic Cultural Experience,"The library collection contains rare books, films, documents, photographs, artifacts and works of art related to the history and culture of African Americans in the U.S. It's one of the most important collections chronicling the history and culture of US Americans of African descent. Its a small space but very powerful. Special events include jazz concerts, poetry reading, etc.",https://www.tripadvisor.com/Profile/sworrels
