https://www.tripadvisor.com/Attraction_Review-g33052-d10085760-Reviews-Morgan_Wixson_Theatre-Santa_Monica_California.html,50,"[('34.02382', '-118.46199')]",http://morgan-wixson.org/,Theaters,Morgan-Wixson Theatre,4,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2d/f5/ac/the-morgan-wixson-s-production.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d10085760-Reviews-Morgan_Wixson_Theatre-Santa_Monica_California.html,50,"[('34.02382', '-118.46199')]",http://morgan-wixson.org/,Theaters,Morgan-Wixson Theatre,4,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2d/f5/ac/the-morgan-wixson-s-production.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
