50,Great views,,,https://www.tripadvisor.com/Profile/sandragold2018
50,Working up a sweat,,,https://www.tripadvisor.com/Profile/Voyager46031510283
40,A panoramic view,,,https://www.tripadvisor.com/Profile/EdC3028
50,Accessible great view,,,https://www.tripadvisor.com/Profile/Livetotravel747
50,I loved the view on entire Los Angeles,,,https://www.tripadvisor.com/Profile/O6378WFannag
50,Lucky and accessible,,,https://www.tripadvisor.com/Profile/TheEcoMom
50,Great Workout and Views,,,https://www.tripadvisor.com/Profile/jdgierl
50,"Beetles, snails, doves, Rabbits keeps my son buay",,,https://www.tripadvisor.com/Profile/viswanathu2017
40,A good workout with great views,,,https://www.tripadvisor.com/Profile/gmarsh726
30,Good workout,,,https://www.tripadvisor.com/Profile/Dave90230
50,Should really check it out,,,https://www.tripadvisor.com/Profile/markandcathycalgary
40,Nice Place to Take Visitors,,,https://www.tripadvisor.com/Profile/FrequentTraveller034
40,Great views,,,https://www.tripadvisor.com/Profile/Shidifu53
50,Overlook LA at 180 Degrees,,,https://www.tripadvisor.com/Profile/TejasMehta
40,Beware of Smash and Grab Break-Ins,,,https://www.tripadvisor.com/Profile/babygame
50,Base Jumping Awesomeness!!,,,https://www.tripadvisor.com/Profile/gtrla
40,Cool Park with Great Views,,,https://www.tripadvisor.com/Profile/jointfilms
50,Strenuous exercise nets you a fabulous view!,,,https://www.tripadvisor.com/Profile/traveldan21
50,Amazing view to watch the fireworks!!!,,,https://www.tripadvisor.com/Profile/227tanyam
50,Sweeping views from DT to the ocean,,,https://www.tripadvisor.com/Profile/paulah888
40,Great walk rewarded by an amazing view over LA,,,https://www.tripadvisor.com/Profile/C_and_J_Lewis
50,Lunchtime Break at The Stairs,,,https://www.tripadvisor.com/Profile/SummumBonum
50,Amazing views!,,,https://www.tripadvisor.com/Profile/winterp2014
50,Best view of all of L.A.,,,https://www.tripadvisor.com/Profile/srcolson
50,Great workout and awesome views,,,https://www.tripadvisor.com/Profile/reservationsguy
50,Workout with a view,,,https://www.tripadvisor.com/Profile/june_b0t
40,Fun local work out with an amazing View,,,https://www.tripadvisor.com/Profile/AnalieseD
50,Great workout with fabulous view for reward,,,https://www.tripadvisor.com/Profile/850annettem
50,Excruciating steps with an amazing view,,,https://www.tripadvisor.com/Profile/622michelled
50,nice climb and nice view,,,https://www.tripadvisor.com/Profile/quocluu
50,Over. And over again!,,,https://www.tripadvisor.com/Profile/BMCinCTG
40,"Good workout, great view",,,https://www.tripadvisor.com/Profile/WestwoodTrekker
50,Gorgeous Scenic Views,,,https://www.tripadvisor.com/Profile/Queencrez
50,Peak Experience,,,https://www.tripadvisor.com/Profile/Acinonyx60
50,"3 for 1: Work out, View and L.A. Trivia",,,https://www.tripadvisor.com/Profile/gordanav284
40,oasis in the city,,,https://www.tripadvisor.com/Profile/leslieostrin
40,Fantastic views of the whole of LA,,,https://www.tripadvisor.com/Profile/ditsy_11
50,You better be ready to work out!,,,https://www.tripadvisor.com/Profile/Millyj
50,excellent uphilll training. downhill too.,,,https://www.tripadvisor.com/Profile/timbP2323MX
40,Great views,,,https://www.tripadvisor.com/Profile/The_Goddess_in_KA
30,Great workout and viewpoint of LA (but not much more),,,https://www.tripadvisor.com/Profile/C9231AFalexg
50,Awsome views,,,https://www.tripadvisor.com/Profile/Waikee
50,Culver City's Most Important Asset!,,,https://www.tripadvisor.com/Profile/DebFromLA
50,Best view in Los Angeles -the Baldwin Hills overlook,,,https://www.tripadvisor.com/Profile/amyellzey
40,Top of the world Ma!,,,https://www.tripadvisor.com/Profile/JGillis51
40,Great Workout!,,,https://www.tripadvisor.com/Profile/BugattiBoi88
50,Breathtaking view but lots of stairs,,,https://www.tripadvisor.com/Profile/_ligayaginsburg
50,I found my thrill...,,,https://www.tripadvisor.com/Profile/cml969
50,Beautiful view!,,,https://www.tripadvisor.com/Profile/EdithDMD
50,Hiking on a Cloudy Day,,,https://www.tripadvisor.com/Profile/reader_girl932
50,Magnificent View of Los Angeles,,,https://www.tripadvisor.com/Profile/ilbert2015
50,Great quick workout with spectacular panorama views of LA,,,https://www.tripadvisor.com/Profile/lisasM6143IH
40,Great Scenic Vistas,,,https://www.tripadvisor.com/Profile/BuckCRNA
50,Great Workout!,,,https://www.tripadvisor.com/Profile/Jeane141
40,What a climb!,,,https://www.tripadvisor.com/Profile/DeeD916
50,View,,,https://www.tripadvisor.com/Profile/Britt333777
50,Hidden treasure in Culver City,,,https://www.tripadvisor.com/Profile/Mayra-EstiloFamiliar
50,Stairs at Baldwin Hills Scenic Overlook,,,https://www.tripadvisor.com/Profile/stephencP5577BL
50,Amazing view of L.A.,,,https://www.tripadvisor.com/Profile/kisssmee
50,Great hike,,,https://www.tripadvisor.com/Profile/Missellen1
50,Beautiful view and good workout,,,https://www.tripadvisor.com/Profile/27amandag
50,Walk Up the Hill Regularly,,,https://www.tripadvisor.com/Profile/SingDanceTravel
50,Scenic Stairway Trail to Marvelous Views,,,https://www.tripadvisor.com/Profile/jasonplatt
