https://www.tripadvisor.com/Attraction_Review-g33052-d592776-Reviews-Gehry_House-Santa_Monica_California.html,35,"[('34.03517', '-118.48475')]",,Architectural Buildings,Gehry House,23,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/82/8e/1e/gehry-house.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d592776-Reviews-Gehry_House-Santa_Monica_California.html,35,"[('34.03517', '-118.48475')]",,Architectural Buildings,Gehry House,23,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/82/8e/1e/gehry-house.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
