https://www.tripadvisor.com/Attraction_Review-g32954-d7248750-Reviews-Redondo_Beach_Performing_Arts_Center-Redondo_Beach_California.html,45,"[('33.887566', '-118.378174')]",http://www.redondo.org/depts/recreation/facilities/rbpac/default.asp,Performances,Redondo Beach Performing Arts Center,21,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/62/ad/ff/redondo-beach-performing.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32954-d7248750-Reviews-Redondo_Beach_Performing_Arts_Center-Redondo_Beach_California.html,45,"[('33.887566', '-118.378174')]",http://www.redondo.org/depts/recreation/facilities/rbpac/default.asp,Performances,Redondo Beach Performing Arts Center,21,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/62/ad/ff/redondo-beach-performing.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32954-d7248750-Reviews-Redondo_Beach_Performing_Arts_Center-Redondo_Beach_California.html,45,"[('33.887566', '-118.378174')]",http://www.redondo.org/depts/recreation/facilities/rbpac/default.asp,Performances,Redondo Beach Performing Arts Center,21,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/62/ad/ff/redondo-beach-performing.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
