tag,place,user
"""been""","Fort Myers, FL, USA",molit2016
"""been""","Gili Trawangan, Indonesia",molit2016
"""been""","New Orleans, LA, USA",molit2016
"""been""","Las Vegas, NV, USA",molit2016
"""been""","Los Angeles, CA, USA",molit2016
"""been""","Miami Beach, FL, USA",molit2016
"""been""","Kuta, Indonesia",molit2016
"""been""","Ubud, Indonesia",molit2016
"""been""","Darwin, Australia",molit2016
