https://www.tripadvisor.com/Attraction_Review-g32059-d8382232-Reviews-Hollywood_Sports_Paintball_Airsoft-Bellflower_California.html,35,"[('33.896385', '-118.14159')]",http://hollywoodsports.com/,Shooting Ranges,Hollywood Sports Paintball & Airsoft,5,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d1/88/35/photo0jpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32059-d8382232-Reviews-Hollywood_Sports_Paintball_Airsoft-Bellflower_California.html,35,"[('33.896385', '-118.14159')]",http://hollywoodsports.com/,Shooting Ranges,Hollywood Sports Paintball & Airsoft,5,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d1/88/35/photo0jpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32059-d8382232-Reviews-Hollywood_Sports_Paintball_Airsoft-Bellflower_California.html,35,"[('33.896385', '-118.14159')]",http://hollywoodsports.com/,Shooting Ranges,Hollywood Sports Paintball & Airsoft,5,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d1/88/35/photo0jpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
