https://www.tripadvisor.com/Attraction_Review-g32740-d4444117-Reviews-Spa_Pura-Montrose_California.html,45,"[('34.20516', '-118.22739')]",http://www.myspapura.com/,Spas,Spa Pura,8,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
https://www.tripadvisor.com/Attraction_Review-g32740-d4444117-Reviews-Spa_Pura-Montrose_California.html,45,"[('34.20516', '-118.22739')]",http://www.myspapura.com/,Spas,Spa Pura,8,background-image: none; background-size: cover; border-radius: 5px; height: 77px; width: 82px;
