https://www.tripadvisor.com/Attraction_Review-g32954-d13792415-Reviews-Paddle_House-Redondo_Beach_California.html,45,"[('33.83891', '-118.39032')]",http://www.paddle-house.com/,"Surfing, Windsurfing & Kitesurfing",Paddle House,3,
https://www.tripadvisor.com/Attraction_Review-g32954-d13792415-Reviews-Paddle_House-Redondo_Beach_California.html,45,"[('33.83891', '-118.39032')]",http://www.paddle-house.com/,"Surfing, Windsurfing & Kitesurfing",Paddle House,3,
https://www.tripadvisor.com/Attraction_Review-g32954-d13792415-Reviews-Paddle_House-Redondo_Beach_California.html,45,"[('33.83891', '-118.39032')]",http://www.paddle-house.com/,"Surfing, Windsurfing & Kitesurfing",Paddle House,3,
