https://www.tripadvisor.com/Attraction_Review-g33052-d283616-Reviews-Mary_Hotchkiss_Park-Santa_Monica_California.html,45,"[('34.00643', '-118.484184')]",,Parks,Mary Hotchkiss Park,8,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d4/eb/ac/mary-hotchkiss-park.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d283616-Reviews-Mary_Hotchkiss_Park-Santa_Monica_California.html,45,"[('34.00643', '-118.484184')]",,Parks,Mary Hotchkiss Park,8,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d4/eb/ac/mary-hotchkiss-park.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
