https://www.tripadvisor.com/Attraction_Review-g33052-d5030827-Reviews-City_Hall-Santa_Monica_California.html,40,"[('34.0118', '-118.49156')]",,Points of Interest & Landmarks,City Hall,29,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f9/90/d7/prefeitura-de-santa-monica.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g33052-d5030827-Reviews-City_Hall-Santa_Monica_California.html,40,"[('34.0118', '-118.49156')]",,Points of Interest & Landmarks,City Hall,29,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f9/90/d7/prefeitura-de-santa-monica.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32655-d144156-Reviews-City_Hall-Los_Angeles_California.html,45,"[('34.05399', '-118.24322')]",http://www.lacity.org/RESTORE/index.htm,Architectural Buildings,City Hall,345,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/90/1f/ed/photo0jpg.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
