https://www.tripadvisor.com/Attraction_Review-g32123-d19595037-Reviews-First_United_Methodist_Church-Burbank_California.html,50,"[('34.18815', '-118.31226')]",http://www.burbankfirstumc.org/,Points of Interest & Landmarks,First United Methodist Church,1 Review,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/39/41/e2/serves-well-the-congregation.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
https://www.tripadvisor.com/Attraction_Review-g32431-d19698643-Reviews-First_United_Methodist_Church-Glendale_California.html,50,"[('34.14725', '-118.25101')]",http://www.glendalemethodist.org/,Points of Interest & Landmarks,First United Methodist Church,1 Review,"background-image: url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/4c/a2/e4/inspiring.jpg?w=800&h=400&s=1""); background-size: cover; height: 100%; width: 100%;"
