TA_url,rating,gps,url,type,name,pic,attraction,num_reviews
https://www.tripadvisor.com/Attraction_Review-g33052-d13913144-Reviews-Barnard_Way_Linear_Park-Santa_Monica_California.html,35,"[('34.002235', '-118.48727')]",https://www.smgov.net/Departments/CCS/content.aspx?id=32735,Parks,Barnard Way Linear Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/10/bc/72/parco.jpg?w=800&h=400&s=1,Barnard_Way_Linear_Park,4
https://www.tripadvisor.com/Attraction_Review-g32655-d8012201-Reviews-Nike_Missile_Control_Site-Los_Angeles_California.html,40,"[('34.13001', '-118.49586')]",https://www.tripadvisor.com/Attraction_Review-g32655-d8012201-Reviews-Nike_Missile_Control_Site-Los_Angeles_California.html,Historic Sites,Nike Missile Control Site,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9f/ac/07/active-micro-wave-tower.jpg?w=800&h=400&s=1,Nike_Missile_Control_Site,8
https://www.tripadvisor.com/Attraction_Review-g32648-d284167-Reviews-East_4th_Street-Long_Beach_California.html,40,[],https://www.tripadvisor.com/Attraction_Review-g32648-d284167-Reviews-East_4th_Street-Long_Beach_California.html,Points of Interest & Landmarks,East 4th Street,,East_4th_Street,32
https://www.tripadvisor.com/Attraction_Review-g33029-d18190368-Reviews-Huntington_Chinese_Garden-San_Marino_California.html,50,"[('34.12815', '-118.11433')]",http://huntington.org/,Gardens,Huntington Chinese Garden,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/70/00/7a/huntington-chinese-garden.jpg?w=800&h=400&s=1,Huntington_Chinese_Garden,5
https://www.tripadvisor.com/Attraction_Review-g33052-d104237-Reviews-Santa_Monica_Visitor_Center-Santa_Monica_California.html,40,"[('34.01272', '-118.49692')]",http://www.santamonica.com/visitors/plan-your-trip/visitor-information/,Visitor Centers,Santa Monica Visitor Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/68/9a/1c/route-66-the-end.jpg?w=800&h=400&s=1,Santa_Monica_Visitor_Center,90
https://www.tripadvisor.com/Attraction_Review-g32655-d12367825-Reviews-Santa_Ynez_Falls_Trail-Los_Angeles_California.html,50,"[('34.07766', '-118.56682')]",https://www.tripadvisor.com/Attraction_Review-g32655-d12367825-Reviews-Santa_Ynez_Falls_Trail-Los_Angeles_California.html,Hiking Trails,Santa Ynez Falls Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/2e/91/tree-climbing.jpg?w=800&h=400&s=1,Santa_Ynez_Falls_Trail,2
https://www.tripadvisor.com/Attraction_Review-g32070-d15551105-Reviews-Torso-Beverly_Hills_California.html,35,"[('34.07036', '-118.40432')]",https://www.tripadvisor.com/Attraction_Review-g32070-d15551105-Reviews-Torso-Beverly_Hills_California.html,Monuments & Statues,Torso,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c5/9b/96/the-torso-on-rodeo-drive.jpg?w=800&h=400&s=1,Torso,5
https://www.tripadvisor.com/Attraction_Review-g33052-d2441417-Reviews-The_Acting_Studio_at_Edgemar-Santa_Monica_California.html,50,"[('34.0037', '-118.48522')]",http://www.edgemarcenter.org/,Theaters,The Acting Studio at Edgemar,,The_Acting_Studio_at_Edgemar,2
https://www.tripadvisor.com/Attraction_Review-g33258-d5834640-Reviews-Bogies_at_the_Westlake_Village_Inn-Westlake_Village_California.html,40,"[('34.14805', '-118.81801')]",http://www.bogies-bar.com/,Bars & Clubs,Bogies at the Westlake Village Inn,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/3a/6f/f4/bogies-fun-times-here.jpg?w=800&h=400&s=1,Bogies_at_the_Westlake_Village_Inn,25
https://www.tripadvisor.com/Attraction_Review-g33252-d107060-Reviews-Shoreham_Towers-West_Hollywood_California.html,30,"[('34.09264', '-118.38294')]",https://www.tripadvisor.com/Attraction_Review-g33252-d107060-Reviews-Shoreham_Towers-West_Hollywood_California.html,Historic Sites,Shoreham Towers,,Shoreham_Towers,5
https://www.tripadvisor.com/Attraction_Review-g33047-d12583328-Reviews-Wright_Slot_Car_Raceway-Santa_Clarita_California.html,35,"[('34.42155', '-118.49782')]",http://www.wrightslotcarraceway.com/,Game & Entertainment Centers,Wright Slot Car Raceway,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f2/86/1a/inside-the-raceway.jpg?w=800&h=400&s=1,Wright_Slot_Car_Raceway,3
https://www.tripadvisor.com/Attraction_Review-g32123-d15028282-Reviews-Henson_Brewing_Company-Burbank_California.html,40,"[('34.19391', '-118.33424')]",https://www.facebook.com/HensonBrewing/,Breweries,Henson Brewing Company,,Henson_Brewing_Company,1
https://www.tripadvisor.com/Attraction_Review-g33047-d6901626-Reviews-Pulchella_Winery-Santa_Clarita_California.html,50,"[('34.378', '-118.52773')]",http://www.pulchellawinery.com/,Wineries & Vineyards,Pulchella Winery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a6/67/95/great-addition-to-old.jpg?w=800&h=400&s=1,Pulchella_Winery,11
https://www.tripadvisor.com/Attraction_Review-g32648-d11698803-Reviews-Long_Beach_Southeast_Farmers_Market-Long_Beach_California.html,40,"[('33.75538', '-118.11068')]",http://www.goodveg.org/LBSE.html,Farmers Markets,Long Beach Southeast Farmers Market,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8a/9c/fd/farmers-market-long-beach.jpg?w=800&h=400&s=1,Long_Beach_Southeast_Farmers_Market,1
https://www.tripadvisor.com/Attraction_Review-g32676-d146185-Reviews-Backbone_Trail-Malibu_California.html,45,"[('34.11924', '-118.92612')]",http://www.nps.gov/samo,Biking Trails,Backbone Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/0c/25/04/backbone-trail.jpg?w=800&h=400&s=1,Backbone_Trail,29
https://www.tripadvisor.com/Attraction_Review-g33014-d8807675-Reviews-San_Fernando_Brewing_Company-San_Fernando_California.html,40,"[('34.28344', '-118.43201')]",http://www.sanfernandobrewingcompany.com/,Breweries,San Fernando Brewing Company,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a0/44/77/photo2jpg.jpg?w=800&h=400&s=1,San_Fernando_Brewing_Company,5
https://www.tripadvisor.com/Attraction_Review-g32655-d103415-Reviews-Watts_Towers-Los_Angeles_California.html,40,"[('33.93873', '-118.24111')]",http://www.parks.ca.gov/default.asp?page_id=613,Historic Sites,Watts Towers,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/36/3f/ea/looking-upward-at-the.jpg?w=800&h=400&s=1,Watts_Towers,259
https://www.tripadvisor.com/Attraction_Review-g33052-d283264-Reviews-Santa_Monica_Civic_Auditorium-Santa_Monica_California.html,35,"[('34.00852', '-118.48984')]",https://www.tripadvisor.com/Attraction_Review-g33052-d283264-Reviews-Santa_Monica_Civic_Auditorium-Santa_Monica_California.html,Civic Centers,Santa Monica Civic Auditorium,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/fe/cf/68/santa-monica-civic-auditorium.jpg?w=800&h=400&s=1,Santa_Monica_Civic_Auditorium,7
https://www.tripadvisor.com/Attraction_Review-g32655-d15065039-Reviews-Highland_Park_Brewery-Los_Angeles_California.html,45,"[('34.065823', '-118.23346')]",http://hpb.la/,Breweries,Highland Park Brewery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f3/07/b0/great-spot-to-eat-beers.jpg?w=800&h=400&s=1,Highland_Park_Brewery,7
https://www.tripadvisor.com/Attraction_Review-g102873-d19090308-Reviews-Garden_to_Sky_Trail-Catalina_Island_California.html,50,"[('33.34132', '-118.32325')]",https://www.tripadvisor.com/Attraction_Review-g102873-d19090308-Reviews-Garden_to_Sky_Trail-Catalina_Island_California.html,Hiking Trails,Garden to Sky Trail,,Garden_to_Sky_Trail,1
https://www.tripadvisor.com/Attraction_Review-g1052868-d10091089-Reviews-Summit_Valley_Edmund_D_Edelman_Park-Topanga_California.html,45,"[('34.1163', '-118.59209')]",http://lamountains.com/parks.asp?parkid=56,Parks,Summit Valley Edmund D. Edelman Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ad/a6/83/easy-trail.jpg?w=800&h=400&s=1,Summit_Valley_Edmund_D_Edelman_Park,5
https://www.tripadvisor.com/Attraction_Review-g32607-d3604719-Reviews-Kinetic_Brewing_Company-Lancaster_California.html,45,"[('34.697853', '-118.14359')]",http://www.kineticbrewing.com/,Breweries,Kinetic Brewing Company,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/03/b3/1a/amazing-beer-flight-and.jpg?w=800&h=400&s=1,Kinetic_Brewing_Company,12
https://www.tripadvisor.com/Attraction_Review-g32655-d8782530-Reviews-Fisher_Museum_of_Art-Los_Angeles_California.html,45,"[('34.01834', '-118.28695')]",https://www.tripadvisor.com/Attractions-g32655-Activities-c26-Los_Angeles_California.html,Art Galleries,Fisher Museum of Art,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/10/87/4d/campanile-sopra-il-museo.jpg?w=800&h=400&s=1,Fisher_Museum_of_Art,4
https://www.tripadvisor.com/Attraction_Review-g32655-d104552-Reviews-Historic_Theater_District-Los_Angeles_California.html,40,"[('34.04445', '-118.25403')]",https://www.tripadvisor.com/Attraction_Review-g32655-d104552-Reviews-Historic_Theater_District-Los_Angeles_California.html,Neighborhoods,Historic Theater District,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/c7/e5/ed/interior-of-the-united.jpg?w=800&h=400&s=1,Historic_Theater_District,8
https://www.tripadvisor.com/Attraction_Review-g32655-d156932-Reviews-Studio_City_Golf_and_Tennis-Los_Angeles_California.html,40,"[('34.14621', '-118.40562')]",http://www.weddingtongolfandtennis.com/studio-city-tennis.htm,Sports Complexes,Studio City Golf and Tennis,,Studio_City_Golf_and_Tennis,6
https://www.tripadvisor.com/Attraction_Review-g32676-d20322701-Reviews-Sycamore_Cove_Beach-Malibu_California.html,50,"[('34.06975', '-119.01225')]",https://www.parks.ca.gov/,Beaches,Sycamore Cove Beach,,Sycamore_Cove_Beach,1
https://www.tripadvisor.com/Attraction_Review-g32655-d127334-Reviews-Guinness_World_Records_Museum-Los_Angeles_California.html,30,"[('34.10122', '-118.33809')]",http://www.hollywoodwaxentertainment.com/hollywood-ca-attractions/guinness-worlds-records-museum/,Specialty Museums,Guinness World Records Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/a7/5e/8e/guinness-world-records.jpg?w=800&h=400&s=1,Guinness_World_Records_Museum,182
https://www.tripadvisor.com/Attraction_Review-g32655-d12209770-Reviews-Makeshift_Museum-Los_Angeles_California.html,50,"[('34.03602', '-118.23305')]",http://www.makeshiftmuseum.org/,Art Museums,Makeshift Museum,,Makeshift_Museum,1
https://www.tripadvisor.com/Attraction_Review-g32655-d560848-Reviews-Holmby_Park-Los_Angeles_California.html,45,"[('34.073063', '-118.429504')]",https://www.tripadvisor.com/Attraction_Review-g32655-d560848-Reviews-Holmby_Park-Los_Angeles_California.html,Parks,Holmby Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/0b/67/e5/holmby-park.jpg?w=800&h=400&s=1,Holmby_Park,12
https://www.tripadvisor.com/Attraction_Review-g32655-d156954-Reviews-Universal_CityWalk_Hollywood-Los_Angeles_California.html,40,"[('34.13696', '-118.35337')]",https://www.tripadvisor.com/Attractions-g32655-Activities-c26-Los_Angeles_California.html,Points of Interest & Landmarks,Universal CityWalk Hollywood,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/60/84/47/universal-citywalk-hollywood.jpg?w=800&h=400&s=1,Universal_CityWalk_Hollywood,1821
https://www.tripadvisor.com/Attraction_Review-g32655-d10307218-Reviews-Ascot_Hills_Park-Los_Angeles_California.html,50,"[('34.069775', '-118.18959')]",http://www.laparks.org/dos/parks/facility/ascothillsPk.htm,Parks,Ascot Hills Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/cc/75/fb/20180429-121006-largejpg.jpg?w=800&h=400&s=1,Ascot_Hills_Park,4
https://www.tripadvisor.com/Attraction_Review-g32655-d103731-Reviews-Vista_Theater-Los_Angeles_California.html,45,"[('34.098404', '-118.286995')]",https://www.tripadvisor.com/Attraction_Review-g32655-d103731-Reviews-Vista_Theater-Los_Angeles_California.html,Theaters,Vista Theater,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e3/51/6c/building-front.jpg?w=800&h=400&s=1,Vista_Theater,28
https://www.tripadvisor.com/Attraction_Review-g33014-d2181592-Reviews-Adventure_Helicopter_Tours-San_Fernando_California.html,40,"[('34.266872', '-118.40996')]",http://www.adventurehelicoptertours.com/,Helicopter Tours,Adventure Helicopter Tours,,Adventure_Helicopter_Tours,9
https://www.tripadvisor.com/Attraction_Review-g32944-d3767638-Reviews-Los_Verdes_Golf_Course-Rancho_Palos_Verdes_California.html,40,"[('33.75427', '-118.40065')]",http://www.losverdesgc.com/golf-tee-times,Golf Courses,Los Verdes Golf Course,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/15/29/4c/photo0jpg.jpg?w=800&h=400&s=1,Los_Verdes_Golf_Course,40
https://www.tripadvisor.com/Attraction_Review-g32655-d4292158-Reviews-Los_Angeles_National_Cemetery-Los_Angeles_California.html,45,"[('34.05826', '-118.4534')]",https://www.cem.va.gov/cems/nchp/losangeles.asp,Points of Interest & Landmarks,Los Angeles National Cemetery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/8e/52/80/cemetery.jpg?w=800&h=400&s=1,Los_Angeles_National_Cemetery,17
https://www.tripadvisor.com/Attraction_Review-g33252-d19654552-Reviews-Mosaic_Church-West_Hollywood_California.html,50,"[('34.10218', '-118.34602')]",http://mosaic.org/Hollywood,Points of Interest & Landmarks,Mosaic Church,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/46/be/95/marvellous.jpg?w=800&h=400&s=1,Mosaic_Church,1
https://www.tripadvisor.com/Attraction_Review-g32859-d10394401-Reviews-Colorado_Street_Bridge-Pasadena_California.html,45,"[('34.1447', '-118.16716')]",https://www.tripadvisor.com/Attraction_Review-g32859-d10394401-Reviews-Colorado_Street_Bridge-Pasadena_California.html,Bridges,Colorado Street Bridge,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/33/ee/de/the-bridge-curves-across.jpg?w=800&h=400&s=1,Colorado_Street_Bridge,59
https://www.tripadvisor.com/Attraction_Review-g32954-d8836314-Reviews-Gallery_JS-Redondo_Beach_California.html,45,"[('33.81796', '-118.38838')]",http://galleryjs.la/,Art Galleries,Gallery JS,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/af/66/3e/front.jpg?w=800&h=400&s=1,Gallery_JS,7
https://www.tripadvisor.com/Attraction_Review-g32070-d15551048-Reviews-Historic_Lily_pond-Beverly_Hills_California.html,45,"[('34.07155', '-118.40315')]",https://www.tripadvisor.com/Attraction_Review-g32070-d15551048-Reviews-Historic_Lily_pond-Beverly_Hills_California.html,Points of Interest & Landmarks,Historic Lily pond,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c8/50/b5/the-lily-pond-in-beverly.jpg?w=800&h=400&s=1,Historic_Lily_pond,20
https://www.tripadvisor.com/Attraction_Review-g32729-d13112418-Reviews-Monrovia_Historical_Museum-Monrovia_California.html,50,"[('34.14682', '-117.98974')]",http://www.monroviahistoricalmuseum.org/,Specialty Museums,Monrovia Historical Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/37/e9/55/the-monrovia-historical.jpg?w=800&h=400&s=1,Monrovia_Historical_Museum,4
https://www.tripadvisor.com/Attraction_Review-g32648-d8638211-Reviews-Belmont_Shore-Long_Beach_California.html,45,"[('33.76195', '-118.13811')]",http://www.belmontshore.org/,Points of Interest & Landmarks,Belmont Shore,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/61/3c/8d/belmont-shore.jpg?w=800&h=400&s=1,Belmont_Shore,130
https://www.tripadvisor.com/Attraction_Review-g32735-d17378448-Reviews-Armenian_Genocide_Martyrs_Monument-Montebello_California.html,45,"[('34.02765', '-118.13237')]",https://www.tripadvisor.com/Attraction_Review-g32735-d17378448-Reviews-Armenian_Genocide_Martyrs_Monument-Montebello_California.html,Monuments & Statues,Armenian Genocide Martyrs Monument,,Armenian_Genocide_Martyrs_Monument,2
https://www.tripadvisor.com/Attraction_Review-g32859-d4468401-Reviews-Henninger_Flats_Campground-Pasadena_California.html,45,"[('34.17711', '-118.09674')]",https://www.tripadvisor.com/Attraction_Review-g32859-d4468401-Reviews-Henninger_Flats_Campground-Pasadena_California.html,Nature & Wildlife Areas,Henninger Flats Campground,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/be/c4/6f/campgrounds.jpg?w=800&h=400&s=1,Henninger_Flats_Campground,13
https://www.tripadvisor.com/Attraction_Review-g32655-d12879544-Reviews-Metropolitan_Pit_Stop-Los_Angeles_California.html,45,"[('34.16744', '-118.39615')]",http://www.metpitstop.com/,Specialty Museums,Metropolitan Pit Stop,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/9a/a7/db/1955-metropolitan-astra.jpg?w=800&h=400&s=1,Metropolitan_Pit_Stop,3
https://www.tripadvisor.com/Attraction_Review-g32123-d19432141-Reviews-Water_and_Light_Sculpture-Burbank_California.html,40,"[('34.171616', '-118.318794')]",http://www.burbankca.gov/departments/parks-and-recreation/arts-events/burbank-arts-in-public-places/all-around-burbank#Water%20and%20Light,Points of Interest & Landmarks,Water and Light Sculpture,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/0b/ae/e4/light-rays.jpg?w=800&h=400&s=1,Water_and_Light_Sculpture,1
https://www.tripadvisor.com/Attraction_Review-g32648-d284243-Reviews-Rancho_Los_Alamitos-Long_Beach_California.html,50,"[('33.77693', '-118.10713')]",http://www.rancholosalamitos.com/,Historic Sites,Rancho Los Alamitos,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/2a/48/ba/beautiful-and-fragrant.jpg?w=800&h=400&s=1,Rancho_Los_Alamitos,95
https://www.tripadvisor.com/Attraction_Review-g32944-d7157823-Reviews-Del_Cerro_Park-Rancho_Palos_Verdes_California.html,45,"[('33.75651', '-118.36886')]",http://www.palosverdes.com/rpv/recreationparks/delcerro/index.cfm,Parks,Del Cerro Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/3d/51/0a/del-cerro-park.jpg?w=800&h=400&s=1,Del_Cerro_Park,26
https://www.tripadvisor.com/Attraction_Review-g33182-d1821873-Reviews-Wilson_Park-Torrance_California.html,45,"[('33.82759', '-118.32725')]",https://www.tripadvisor.com/Attraction_Review-g33182-d1821873-Reviews-Wilson_Park-Torrance_California.html,Parks,Wilson Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/cf/cb/09/wilson-park.jpg?w=800&h=400&s=1,Wilson_Park,218
https://www.tripadvisor.com/Attraction_Review-g32655-d19174703-Reviews-Vietnam_Recognition_Marker-Los_Angeles_California.html,50,"[('34.05447', '-118.24495')]",https://www.tripadvisor.com/Attraction_Review-g32655-d19174703-Reviews-Vietnam_Recognition_Marker-Los_Angeles_California.html,Historic Sites,Vietnam Recognition Marker,,Vietnam_Recognition_Marker,1
https://www.tripadvisor.com/Attraction_Review-g32655-d144150-Reviews-Mission_San_Fernando-Los_Angeles_California.html,45,"[('34.273937', '-118.461876')]",https://www.tripadvisor.com/Attraction_Review-g32655-d144150-Reviews-Mission_San_Fernando-Los_Angeles_California.html,Specialty Museums,Mission San Fernando,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/b9/2b/36/mission-san-fernando.jpg?w=800&h=400&s=1,Mission_San_Fernando,87
https://www.tripadvisor.com/Attraction_Review-g32655-d324617-Reviews-NoHo_Arts_District-Los_Angeles_California.html,45,"[('34.16674', '-118.37033')]",http://www.nohoartsdistrict.com/,Neighborhoods,NoHo Arts District,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bd/fe/1d/noho.jpg?w=800&h=400&s=1,NoHo_Arts_District,16
https://www.tripadvisor.com/Attraction_Review-g32859-d1419861-Reviews-Pasadena_Convention_Center-Pasadena_California.html,45,"[('34.144382', '-118.14478')]",http://pasadenacenter.com/,Conference & Convention Centers,Pasadena Convention Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5c/78/31/pasadena-convention-center.jpg?w=800&h=400&s=1,Pasadena_Convention_Center,110
https://www.tripadvisor.com/Attraction_Review-g33258-d591160-Reviews-Westlake_Golf_Course-Westlake_Village_California.html,40,"[('34.15163', '-118.81707')]",http://www.westlakegc.com/,Golf Courses,Westlake Golf Course,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/12/65/aa/westlake-village-golf.jpg?w=800&h=400&s=1,Westlake_Golf_Course,26
https://www.tripadvisor.com/Attraction_Review-g32655-d560785-Reviews-Dunbar_Hotel-Los_Angeles_California.html,50,"[('34.00686', '-118.25682')]",https://www.laconservancy.org/locations/dunbar-hotel,Historic Sites,Dunbar Hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c1/47/35/dunbar-hotel.jpg?w=800&h=400&s=1,Dunbar_Hotel,8
https://www.tripadvisor.com/Attraction_Review-g143019-d555352-Reviews-Santa_Barbara_Island-Channel_Islands_National_Park_California.html,40,"[('34.4093', '-119.84545')]",http://www.nps.gov/chis/planyourvisit/santa-barbara-island.htm,Islands,Santa Barbara Island,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/12/07/c6/beautiful-harbor.jpg?w=800&h=400&s=1,Santa_Barbara_Island,1
https://www.tripadvisor.com/Attraction_Review-g32856-d3908325-Reviews-Paramount_Iceland-Paramount_California.html,45,"[('33.88607', '-118.15804')]",https://www.tripadvisor.com/Attraction_Review-g32856-d3908325-Reviews-Paramount_Iceland-Paramount_California.html,Sports Complexes,Paramount Iceland,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/76/9e/5e/gracie-gold.jpg?w=800&h=400&s=1,Paramount_Iceland,6
https://www.tripadvisor.com/Attraction_Review-g32655-d626533-Reviews-Hollywood_Bowl_Overlook-Los_Angeles_California.html,45,"[('34.11635', '-118.34247')]",http://www.hollywoodamphitheater.com/,Points of Interest & Landmarks,Hollywood Bowl Overlook,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/33/be/75/tu-bi-pa-sel-enkrat-poslusat.jpg?w=800&h=400&s=1,Hollywood_Bowl_Overlook,378
https://www.tripadvisor.com/Attraction_Review-g32196-d12698987-Reviews-Harkins_Theatres_Cerritos_16-Cerritos_California.html,45,"[('33.863358', '-118.09294')]",http://www.harkinstheatres.com/,Movie Theaters,Harkins Theatres Cerritos 16,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/19/dd/ff/photo0jpg.jpg?w=800&h=400&s=1,Harkins_Theatres_Cerritos_16,9
https://www.tripadvisor.com/Attraction_Review-g32308-d5313402-Reviews-Columbia_Memorial_Space_Center-Downey_California.html,45,"[('33.91963', '-118.13242')]",http://www.columbiaspacescience.org/,History Museums,Columbia Memorial Space Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/1e/d7/8c/20160505-131142-largejpg.jpg?w=800&h=400&s=1,Columbia_Memorial_Space_Center,30
https://www.tripadvisor.com/Attraction_Review-g32655-d3502235-Reviews-Andres_Pico_Adobe-Los_Angeles_California.html,45,"[('34.267906', '-118.46693')]",http://www.laparks.org/dos/historic/andres.htm,Architectural Buildings,Andres Pico Adobe,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d9/60/5e/a-demo-stove-that-was.jpg?w=800&h=400&s=1,Andres_Pico_Adobe,4
https://www.tripadvisor.com/Attraction_Review-g32655-d2555739-Reviews-Waterfront_Red_Car_Line-Los_Angeles_California.html,45,"[('34.050453', '-118.24108')]",http://www.railwaypreservation.com/page8.html,Scenic Railroads,Waterfront Red Car Line,,Waterfront_Red_Car_Line,4
https://www.tripadvisor.com/Attraction_Review-g32655-d4554028-Reviews-Hollywood_United_Methodist_Church-Los_Angeles_California.html,40,"[('34.10417', '-118.33916')]",http://hollywoodumc.org/,Points of Interest & Landmarks,Hollywood United Methodist Church,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/cb/40/20/caption.jpg?w=800&h=400&s=1,Hollywood_United_Methodist_Church,23
https://www.tripadvisor.com/Attraction_Review-g32655-d1868381-Reviews-Wells_Fargo_Museum-Los_Angeles_California.html,45,"[('34.053303', '-118.25211')]",http://www.wellsfargohistory.com/museums/los-angeles,Specialty Museums,Wells Fargo Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/da/b0/15/wells-fargo-history-museum.jpg?w=800&h=400&s=1,Wells_Fargo_Museum,59
https://www.tripadvisor.com/Attraction_Review-g32655-d9861923-Reviews-Serenity_Park_Parrot_Sanctuary-Los_Angeles_California.html,50,"[('34.05969', '-118.45578')]",http://parrotcare.org/,Zoos,Serenity Park Parrot Sanctuary,,Serenity_Park_Parrot_Sanctuary,3
https://www.tripadvisor.com/Attraction_Review-g32655-d12661903-Reviews-Richard_Alatorre_Park-Los_Angeles_California.html,20,"[('34.14646', '-118.18718')]",http://www.laparks.org/park/richard-alatorre,Parks,Richard Alatorre Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f6/11/dc/homeless-camp.jpg?w=800&h=400&s=1,Richard_Alatorre_Park,1
https://www.tripadvisor.com/Attraction_Review-g33258-d7808286-Reviews-Epona_Estate-Westlake_Village_California.html,50,"[('34.15095', '-118.90575')]",http://www.eponaestate.com/,Wineries & Vineyards,Epona Estate,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/85/f8/3a/getlstd-property-photo.jpg?w=800&h=400&s=1,Epona_Estate,1
https://www.tripadvisor.com/Attraction_Review-g32136-d1443053-Reviews-Leonis_Adobe_Museum-Calabasas_California.html,45,"[('34.157516', '-118.640434')]",http://www.leonisadobemuseum.org/,Specialty Museums,Leonis Adobe Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/f2/2d/61/house.jpg?w=800&h=400&s=1,Leonis_Adobe_Museum,46
https://www.tripadvisor.com/Attraction_Review-g32856-d8421519-Reviews-Paramount_Drive_In_Theatres-Paramount_California.html,50,"[('33.90315', '-118.16347')]",http://www.paramountdrivein.com/,Movie Theaters,Paramount Drive-In Theatres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/49/73/3c/drive-in-before-movie.jpg?w=800&h=400&s=1,Paramount_Drive_In_Theatres,12
https://www.tripadvisor.com/Attraction_Review-g32655-d116599-Reviews-Chinatown-Los_Angeles_California.html,35,"[('34.06775', '-118.23481')]",http://www.chinatownla.com/,Neighborhoods,Chinatown,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/95/fc/f4/chinatown-in-los-angeles.jpg?w=800&h=400&s=1,Chinatown,582
https://www.tripadvisor.com/Attraction_Review-g32655-d12514906-Reviews-Los_Angeles_State_Historic_Park-Los_Angeles_California.html,35,"[('34.06617', '-118.23429')]",http://lashp.com/,State Parks,Los Angeles State Historic Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f5/de/59/los-angeles-state-historic.jpg?w=800&h=400&s=1,Los_Angeles_State_Historic_Park,6
https://www.tripadvisor.com/Attraction_Review-g32848-d4172795-Reviews-DryTown_Water_Park-Palmdale_California.html,40,"[('34.55803', '-118.06052')]",http://www.drytownwaterpark.com/,Water Parks,DryTown Water Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/91/e3/24/kid-s-play-area-with.jpg?w=800&h=400&s=1,DryTown_Water_Park,51
